v1,v2
0.9345,0.9347
0.9344666666666667,0.9351
0.9347666666666666,0.9362
0.9360666666666667,0.9365
0.9364333333333333,0.9366
0.9366,0.9342
0.9367666666666666,0.9339
0.9366333333333333,0.9341
0.9370333333333334,0.9345
0.9372666666666667,0.9344
0.9375666666666667,0.933
0.9371666666666667,0.9332
0.9372333333333334,0.9342
0.9373,0.9346
0.9373,0.9347
0.9374,0.9346
0.9376666666666666,0.935
0.9377666666666666,0.9345
0.9376666666666666,0.9356
0.9377,0.9351
0.9378,0.9353
0.9377333333333333,0.9352
0.9383,0.9356
0.9383333333333334,0.9351
0.9383666666666667,0.9339
0.9381,0.9333
0.9387333333333333,0.9341
0.9389666666666666,0.9353
0.9393666666666667,0.9343
0.9391666666666667,0.934
0.9400666666666667,0.9339
0.9402333333333334,0.9355
0.9404666666666667,0.9362
0.9406,0.9353
0.9407,0.936
0.9411666666666667,0.934
0.9412333333333334,0.9348
0.9423666666666667,0.9355
0.9424666666666667,0.9376
0.9428,0.9349
