v1,v2
0.20712640239596367,0.2055388095855713
0.1914942676325639,0.19969224587082862
0.18821336709856987,0.19720200429558754
0.18627661775747936,0.19707518098950386
0.18497208481431007,0.196898801445961
0.18419293310046195,0.19691283711493016
0.18282966532707215,0.19659174916744232
0.18241605537732442,0.1982138327896595
0.18194410828153293,0.1998293401747942
0.18146344189445177,0.19893688487410546
0.18099066244165102,0.19827905130386353
0.18052039734522501,0.19834301924407483
0.1802880433678627,0.1958627794712782
0.1799793857296308,0.19540515111982823
0.1796216117143631,0.1963950740158558
0.17896974972685178,0.19195160072743891
0.17442274769544602,0.18480981014370917
0.1715067061940829,0.18566323921084404
0.1693523149738709,0.18402826204299927
0.16804162409504256,0.18245637967288494
0.16691133513847986,0.18056000598967076
0.16598904652297497,0.1793622479736805
0.16514284907678764,0.17924836636781694
0.16428884207407635,0.17788706796765327
0.16411990018089612,0.1762501261740923
0.163302467957139,0.17736298902034758
0.1629705289930105,0.17672408213317395
0.16228184580902258,0.17681020033061504
0.16192760421435037,0.17780371176600457
0.161584268762668,0.17762910659909248
0.16091446307102839,0.1764793023109436
0.16002553870379924,0.17394676966369152
0.15899459657371043,0.17128143037557603
0.15793751695950825,0.16752230175733565
0.156302388916413,0.16619588887095452
0.15509147401253381,0.16586697194874286
0.1537029942025741,0.16684107376039028
0.15241610383192697,0.1655878771394491
0.1516008527626594,0.1666951506346464
0.15085334621270496,0.16901284390687943
0.14955034835338593,0.16636944564282893
0.14911595576802888,0.16932950145304204
0.1485888428479433,0.16676192726790906
0.14776556483159461,0.16931991250514983
0.14754831641415755,0.170032273837924
0.1469831759288907,0.16506669914424418
0.14538914751261472,0.16750517595112324
0.1458710324605306,0.1649423509836197
0.14368061466664075,0.16233343925774096
0.14350438510626554,0.16039417474865914
0.14316918768386047,0.15965916532576085
0.14122106973926227,0.16217777560651303
0.14166686057200034,0.16087423813045024
0.13898244517544905,0.16072181026041507
0.1394901247113943,0.16101197962462901
0.13739707651833694,0.1596680217385292
0.1372300969272852,0.16081431938111782
0.13983072182784478,0.16073525345921516
0.1403547788227598,0.15842075782716275
0.13578006344164412,0.16137415752410889
0.13601370912392935,0.1586016888022423
0.13463221329053243,0.16022959105968476
0.13464326460957526,0.15846732419133186
0.13376681423683962,0.16008061729073525
0.13398878265370925,0.15952564316093923
0.1341271684413155,0.15652271789610386
0.13195104274551073,0.15904944731593132
0.13215910695890584,0.15592356023788453
0.13093437770952782,0.16039637382924557
0.1342379110870262,0.1592236016571522
0.13084976554314295,0.15799983801543713
0.13028573262542487,0.15827330406755208
0.1297540361488859,0.15874440959692002
0.13006839889834323,0.15784355790019036
0.12959066573331754,0.15961530816257
0.1282417497485876,0.1575923857986927
0.1276256031692028,0.15824530341625215
0.12832196051180364,0.15774200978279113
0.12775272863681117,0.1580763005822897
0.1253825268410146,0.16190176110863685
0.1258019798701008,0.16119211414456366
0.12622211137910683,0.16298769481778144
0.12460873750373722,0.16617683701068162
0.12438618813703457,0.16641469392329455
0.12463619670619568,0.16733125362247228
0.12372058258801699,0.17168904672116042
0.12303063541402419,0.1728763259127736
0.12221141524439057,0.17022138724923133
0.12260409408956766,0.17076352854669094
0.12215925824915369,0.1731986863285303
0.12405041447182497,0.17500612590163947
0.12080986311882734,0.17366599736660718
0.11943446358144283,0.17113982226252555
0.11837277294173837,0.1781219245299697
0.11363981370305022,0.17509443109929562
0.11299200603030622,0.18058685165792704
0.1125916531443596,0.17840297375023365
0.1145758677350978,0.1849763816550374
0.11217448435338835,0.17848041550815105
0.11149130096199612,0.17655621689260007
0.10599377725534141,0.17486804755926133
0.1132799503872792,0.18077415150031448
0.11087787567165991,0.1785025160804391
0.10755887400271992,0.18860553195476532
0.10918581014499068,0.1828524852901697
0.1083343815503021,0.17890545969754457
0.10868170152219633,0.17815739499032499
0.10515568339116871,0.1926461017511785
0.10475000800242026,0.19310034634023904
0.10657126416042446,0.18858283854573965
0.10902937408809861,0.18382988584190607
0.10387516837418079,0.1878083089068532
0.10495843884224693,0.18518732125982643
0.10616911987140774,0.1836729708522558
0.10496950707435608,0.18388945970237255
0.10426312873264154,0.18429846234172584
0.10633924651741981,0.17767427606135608
0.10279184947094569,0.18659276021271945
0.10176428307021658,0.18773494892045856
0.10542376022500297,0.18745344955921173
0.10316471374432246,0.18081056596636771
0.10481071958603959,0.18853830580860376
0.10425991735458374,0.17648450247496367
0.10153701674981663,0.18100784833431244
0.10184262782807152,0.18712312469482423
0.09567844775393605,0.1944361561961472
0.09602033322739105,0.19303930316492915
