v1,v2
0.9345,0.9347
0.9345,0.9347
0.9345,0.9349
0.9348,0.935
0.9350666666666667,0.9352
0.9351,0.9352
0.9353,0.9354
0.9355,0.9357
0.9357666666666666,0.9363
0.9361666666666667,0.9363
0.9366666666666666,0.9363
0.9366666666666666,0.9365
0.9368333333333333,0.937
0.9368666666666666,0.9369
0.9370333333333334,0.937
0.9383333333333334,0.938
0.9384666666666667,0.938
0.939,0.9388
0.9387333333333333,0.9382
0.9389666666666666,0.9374
0.9389,0.9383
0.9394,0.9382
0.9391333333333334,0.9383
0.9393,0.9387
0.9395,0.9387
0.9397,0.9389
0.9397,0.9392
0.9396,0.9397
0.9396,0.9399
0.9396666666666667,0.9396
0.9395666666666667,0.9399
0.9397666666666666,0.9403
0.9397,0.9406
0.9394333333333333,0.9402
0.9394333333333333,0.9404
0.9396333333333333,0.9416
0.9398666666666666,0.941
0.9396666666666667,0.941
0.9398333333333333,0.9408
0.9398666666666666,0.9409
0.9401333333333334,0.941
0.9402,0.9411
0.9404,0.9402
0.9405666666666667,0.9415
0.9408,0.9416
0.9411333333333334,0.9421
0.9409666666666666,0.9433
0.9412666666666667,0.9424
0.9416,0.9415
0.9422,0.9418
0.9420333333333333,0.9409
0.9426666666666667,0.9416
0.9425333333333333,0.9415
0.9431333333333334,0.9414
0.9431666666666667,0.9417
0.9430666666666667,0.9421
0.9432,0.9418
0.9431666666666667,0.9423
0.9434666666666667,0.9428
0.9436666666666667,0.9433
0.9436333333333333,0.9429
0.9438,0.9427
0.9441333333333334,0.9424
0.9440333333333333,0.9429
0.9446,0.943
0.9441666666666667,0.9426
0.9450333333333333,0.9427
0.9449,0.9432
0.9452666666666667,0.9438
0.9454333333333333,0.9434
0.9464,0.944
0.9466333333333333,0.9435
0.9463333333333334,0.9439
0.9461666666666667,0.9445
0.9463333333333334,0.9441
0.9461,0.9442
0.9469,0.9459
0.9467666666666666,0.9454
0.9467,0.9451
0.9469333333333333,0.9461
