v1
0.45072828867305376
0.30007045587178094
0.28205428861862886
0.2603905109241057
0.24449651127213373
0.23099997783228457
0.22329132934470308
0.21289235218546398
0.2049947064458809
0.19683531456788278
0.1913098485031144
0.1847655910219698
0.17952279294192922
0.17465472430486642
0.16806531381344897
0.1643871444126229
0.15882018181692012
0.15487493648904072
0.14966032191376816
0.14599976784866903
0.1419290800522554
0.14207659135481918
0.14157242345562768
0.13459553953375983
0.13162529235447468
0.12982377563597816
0.1282686055570026
0.12270322013355664
0.11980827644349151
0.11727736389302183
0.11323442025400586
0.11046554464532124
0.10637303972639615
0.10447775861839385
0.10445771226605362
0.10421270199958992
0.10163069278346301
0.09721949472851638
0.09794847659153921
0.09706003835967021
0.09365707887851944
0.09250922145366532
0.08840044979521385
0.08942434866026748
0.08752267229876856
0.08223368338548635
0.08416056355962276
0.08002670301533717
0.07947369859911002
0.08217068677701442
0.07789340852670887
0.07487588629797322
0.07748360021206095
0.07406588529866545
0.07157085120918677
0.070751111542665
0.07232221447526697
0.07237717909763648
0.06976820404238794
0.06971019130123508
0.06770249555505392
0.06408469646626873
0.062425129288199925
0.06462668827188923
0.0617211454837561
0.06301489771840721
0.06041915241271396
0.0591441740210376
0.05721268401504395
0.05865004418115129
0.05725636870986963
0.06237049582040743
0.05566075906501289
0.056604834928269315
0.054892828310475254
0.053462444988548935
0.05262293468822766
0.05241148179387317
0.05290190230403468
0.04974989053203081
0.05246519106556166
0.04853742027000087
0.05092929925748065
0.05127609962751008
0.049632258563675806
0.050717951414297496
0.05238192571130327
0.050460964136784706
0.04761094532782801
0.047787728098731774
0.049404050486278404
0.053396888585354206
0.05051653587598883
0.05155621464041697
0.05173017010704167
0.04995668503812226
0.051212194355753186
0.05601100892352399
0.05596266105320239
0.05201744538646945
0.04992776328195712
0.050715242370342174
0.050570469712697984
0.04919852816690647
0.051041197889648074
0.05092161779564489
0.04943256180912998
0.05204097884064564
0.05318903575533506
0.05239392725914128
0.0547068109215296
0.051109528132690846
0.05056170915710773
0.05190204482815056
0.0542476336908628
0.0524889013783625
0.05227852021158414
0.056146418819080904
0.054707040082293976
0.051987690796578494
0.05335511447104167
0.05547202409013955
0.056322736175327265
0.053566873888227055
0.05473776609039316
0.052357023031827085
0.05439528293937403
0.05332396480233965
0.053929411949046345
0.05376515431303777
0.05041189475449182
0.05106674925676404
0.050936635724763445
0.049800395155462626
0.050584039899326756
0.051067728445830136
0.05086639021252057
0.04859044544980666
0.04919519173310071
0.04926413790677266
0.049783839489707125
0.04913354064130395
0.05029051061192011
0.04929511873816114
0.04996396716918706
0.048057621843514295
0.051034243364460004
0.048331399814864916
0.048248250509211825
0.048686871288816234
